Student_ID,CGPA,DSA_Score,System_Design_Score,DBMS_Score,OOP_Proficiency,Cloud_DevOps_Score,Web_Dev_Score,Problem_Solving_Rating,Aptitude_Score,Communication_Rating,Teamwork_Score,Github_Projects_Count,Internship_Duration_Months,Certifications_Count,Hackathons_Participated,Mock_Interview_Score,Domain_Specialization,Curriculum_Updated_Year,Skill_Gap_Index
CSE_0735,6.79,0,42,99,1,63,2,1710,17,3.4,38,14,11,0,8,69,DevOps,2019,0
CSE_0736,9.39,18,18,50,49,36,74,2362,29,2.1,53,5,8,1,1,31,Cybersecurity,2020,26.19
CSE_0737,6.96,30,68,72,11,26,37,2275,25,2.6,89,9,2,0,6,10,Cybersecurity,2018,24.98
CSE_0738,9.08,79,50,31,89,54,60,2287,15,4.1,32,10,2,3,0,9,FullStack,2022,0
CSE_0739,7.2,13,10,74,22,28,77,1759,76,4.8,32,11,1,4,1,38,AI_ML,2022,16.55
CSE_0740,6.88,52,11,7,17,19,50,1277,38,4.4,71,6,3,5,5,97,DataEngineering,2022,10.54
CSE_0741,7.31,47,73,96,61,24,89,1803,32,3.3,19,0,11,3,4,30,FullStack,2021,20.87
CSE_0742,6.51,68,7,86,95,69,47,1725,25,2.6,15,0,1,3,7,11,DevOps,2022,42.06
CSE_0743,8.74,89,23,88,61,62,20,2243,47,2.3,20,15,12,1,1,79,Cybersecurity,2018,0
CSE_0744,7.51,61,91,71,37,35,53,1506,64,1.5,44,9,8,3,0,37,DevOps,2024,0
CSE_0745,6.16,91,40,44,66,1,55,2037,37,1.4,89,1,11,1,6,66,FullStack,2024,14.27
CSE_0746,9.5,65,35,85,37,21,93,2192,1,3.8,86,9,9,4,5,65,FullStack,2022,0
CSE_0747,6.92,63,100,58,66,95,58,1653,5,2,81,14,6,4,7,51,DataEngineering,2018,0
CSE_0748,7.72,69,84,3,93,15,71,1937,45,2,61,2,7,5,7,4,Cybersecurity,2019,27.8
CSE_0749,9.53,62,71,66,60,17,50,1816,49,5,30,11,2,1,1,10,FullStack,2024,0
CSE_0750,8.12,72,54,28,0,68,19,1553,37,1.8,41,0,5,0,7,24,DevOps,2020,27.47
CSE_0751,5.58,32,8,28,93,53,95,1302,87,1.6,11,13,9,4,5,34,DataEngineering,2021,6.28
CSE_0752,9.7,40,46,97,44,99,85,1616,17,1.4,64,4,5,5,8,34,DevOps,2018,26
CSE_0753,8.14,88,14,97,95,29,58,1387,26,3.3,72,14,12,0,6,21,Cybersecurity,2024,0
CSE_0754,6.67,47,47,27,27,44,70,2134,40,3.5,2,14,0,4,1,36,DataEngineering,2024,0
CSE_0755,5.7,12,81,76,20,18,8,2292,71,2.5,89,2,5,4,7,85,DataEngineering,2023,31.29
CSE_0756,8.97,72,41,78,12,86,0,1507,91,3.1,8,0,12,5,8,54,DataEngineering,2019,6.13
CSE_0757,8.1,76,59,86,26,33,28,1867,73,4.2,50,7,2,5,6,74,AI_ML,2020,5.96
CSE_0758,7.67,30,83,43,99,12,62,2238,16,4.3,15,11,10,2,3,95,DataEngineering,2020,0
CSE_0759,9.47,74,69,89,6,42,71,2069,61,4.8,87,10,2,3,8,98,DevOps,2020,0
CSE_0760,8.94,67,11,3,21,61,55,1907,28,4.3,77,5,2,3,3,94,DevOps,2018,12.04
CSE_0761,5.76,97,1,89,73,92,67,1006,57,3.3,2,8,9,0,3,71,Cybersecurity,2019,0
CSE_0762,6.56,3,6,8,52,99,34,950,69,1.7,97,2,10,3,8,63,FullStack,2022,33.05
CSE_0763,6.24,18,79,4,78,21,2,1467,77,1.4,96,8,10,0,7,19,FullStack,2023,12.34
CSE_0764,8.72,69,2,55,78,51,6,1327,21,1.2,23,8,9,4,3,97,AI_ML,2019,5.04
CSE_0765,5.17,97,2,95,3,51,26,964,5,3.7,72,15,10,2,7,3,DataEngineering,2019,0
CSE_0766,7.85,81,26,83,95,35,0,1716,25,4.2,12,14,7,2,7,17,AI_ML,2024,0
CSE_0767,8.81,12,39,49,22,72,90,1968,38,3,1,11,12,4,6,50,Cybersecurity,2019,0
CSE_0768,9.38,22,32,74,69,18,79,1809,11,1.2,70,14,4,5,5,67,Cybersecurity,2018,11.23
CSE_0769,6.71,82,91,14,87,37,70,836,98,3.1,20,12,3,1,7,19,FullStack,2023,0
CSE_0770,9.11,74,0,31,83,69,43,1132,13,4.7,18,11,12,1,6,8,Cybersecurity,2018,0
CSE_0771,5.55,0,7,27,100,78,86,1202,21,3.4,88,0,8,3,4,79,DataEngineering,2023,35.14
CSE_0772,9.23,87,100,21,83,56,40,1213,50,4.2,46,2,8,5,3,25,DevOps,2023,0
CSE_0773,5.64,53,31,16,75,19,74,844,22,4.2,21,5,0,0,1,24,Cybersecurity,2024,28.76
CSE_0774,6.99,70,47,58,32,8,41,2225,47,4.7,74,7,1,2,7,67,AI_ML,2018,17.14
CSE_0775,8.99,88,100,89,27,31,32,1005,70,4.1,32,3,7,3,8,40,DataEngineering,2023,0
CSE_0776,5.75,84,3,70,7,3,49,861,49,4,31,4,4,4,3,58,Cybersecurity,2019,23.64
CSE_0777,6.15,14,93,56,0,49,62,1219,88,1.9,63,8,6,5,3,44,Cybersecurity,2018,19.42
CSE_0778,8.61,64,69,25,36,81,99,1667,12,1.2,84,5,0,2,4,40,DataEngineering,2023,16.81
CSE_0779,8.6,75,18,24,62,4,36,2291,84,3.1,38,11,11,0,1,37,Cybersecurity,2020,0
CSE_0780,8.21,70,31,9,21,19,58,1619,9,1.5,83,6,9,0,6,18,DevOps,2018,23.8
CSE_0781,8.47,14,8,44,69,86,80,818,54,4.8,71,6,11,1,4,13,FullStack,2024,2.47
CSE_0782,7.71,20,11,82,20,74,98,1164,8,2.2,41,3,4,3,5,20,DataEngineering,2021,38.54
CSE_0783,6.26,18,10,10,95,36,47,2123,78,4.4,100,3,10,4,3,14,AI_ML,2018,31.13
CSE_0784,6.73,59,45,76,34,21,4,1830,51,2.6,8,3,11,2,7,2,Cybersecurity,2018,23
CSE_0785,5.91,92,15,52,78,57,47,1227,1,2.3,24,13,2,0,7,36,FullStack,2018,10.21
CSE_0786,9.54,88,0,71,4,67,95,1940,24,4.7,88,14,9,2,4,45,AI_ML,2023,0
CSE_0787,7.92,32,62,67,59,92,2,1379,12,2.5,96,10,11,4,5,15,AI_ML,2018,2.7
CSE_0788,7,48,20,94,45,43,46,2330,97,2.6,1,4,11,2,2,13,DevOps,2021,23.66
CSE_0789,7.31,95,29,27,49,33,61,1345,50,1.4,18,4,1,3,0,8,FullStack,2022,36.77
CSE_0790,9.74,34,12,74,47,76,98,1124,57,3.7,19,7,1,1,8,6,DataEngineering,2018,25.54
CSE_0791,5.77,43,33,64,5,41,13,854,33,2.2,92,8,8,2,8,13,FullStack,2020,20.43
CSE_0792,7.93,89,3,48,88,8,62,1577,34,3.3,69,1,12,5,2,5,FullStack,2021,21.89
CSE_0793,7.53,10,27,46,55,94,60,1791,2,3.4,16,10,3,1,3,84,AI_ML,2022,8.6
CSE_0794,8.06,98,94,51,58,6,30,841,58,3.9,88,6,3,4,6,14,DevOps,2023,0
CSE_0795,5.09,71,58,87,28,67,94,2120,69,4,67,0,6,1,1,51,DevOps,2018,26.79
CSE_0796,9.36,77,26,53,70,18,16,1030,47,3.1,93,15,9,2,2,71,FullStack,2022,0
CSE_0797,9.66,73,68,59,76,93,23,1252,63,2.3,83,0,9,2,5,33,FullStack,2020,10.97
CSE_0798,7.83,65,24,56,17,30,22,1193,18,4.3,2,3,12,5,7,0,Cybersecurity,2021,15.31
CSE_0799,8.48,45,2,46,1,34,81,2345,66,2.2,86,9,1,0,0,95,AI_ML,2021,21.66
CSE_0800,9.61,8,96,30,7,56,49,2181,81,3,50,6,2,5,3,68,DataEngineering,2023,14.46
CSE_0801,8.54,2,67,45,74,84,77,2267,72,2.6,81,1,2,2,0,93,DataEngineering,2023,22.52
CSE_0802,5.76,84,24,25,96,60,78,1951,75,4.4,25,10,5,1,1,85,DevOps,2023,0
CSE_0803,7.88,25,19,4,53,30,78,1490,4,2.7,55,1,2,5,7,19,AI_ML,2022,45.55
CSE_0804,8.03,71,33,83,37,82,69,2228,66,2.5,99,0,10,5,5,79,DevOps,2018,14.3
CSE_0805,7.12,47,25,51,47,94,26,1191,10,3.8,63,9,4,0,8,6,DataEngineering,2019,15.76
CSE_0806,8.68,65,4,74,26,52,14,2016,93,3.4,7,1,3,2,1,6,FullStack,2021,40.17
CSE_0807,9.67,69,98,53,19,31,49,1403,67,1.4,80,12,2,2,2,49,AI_ML,2019,0
CSE_0808,9.63,27,60,32,11,65,35,1680,68,3,94,14,7,4,8,1,AI_ML,2024,0
CSE_0809,7.25,92,91,49,42,58,7,1901,0,3.9,36,6,9,0,8,46,Cybersecurity,2021,0
CSE_0810,5.57,25,92,37,60,9,78,884,90,5,96,8,2,4,5,13,FullStack,2023,12.23
CSE_0811,9.92,24,8,26,30,1,2,1853,91,3.5,26,5,5,4,2,30,FullStack,2018,35.24
CSE_0812,9.19,11,49,97,90,65,61,848,62,2.5,44,9,12,4,4,49,DevOps,2018,1.45
CSE_0813,5.62,4,5,14,95,59,46,1968,28,1.9,3,1,6,3,1,60,AI_ML,2021,46.87
CSE_0814,9.6,97,82,95,60,87,76,868,81,4.5,85,11,6,4,6,40,DevOps,2022,0
CSE_0815,9.35,47,59,60,73,16,97,1881,11,4.3,89,14,1,5,7,13,FullStack,2024,0
CSE_0816,7.59,36,43,20,66,95,87,1496,76,1.9,95,9,2,1,5,4,Cybersecurity,2023,17.51
CSE_0817,7.96,78,10,45,90,15,95,2397,40,1.8,87,14,11,5,7,74,AI_ML,2018,0
CSE_0818,7,43,65,68,34,15,60,1278,1,3.9,98,9,9,5,1,4,FullStack,2024,1.89
CSE_0819,5.27,99,46,5,94,45,31,1619,36,2.3,36,12,9,2,2,63,Cybersecurity,2024,0
CSE_0820,6.68,14,72,37,14,38,93,2268,44,2.2,95,8,3,3,6,28,DataEngineering,2018,28.54
CSE_0821,9.01,42,84,61,15,30,12,2119,79,1.6,70,6,6,4,0,74,FullStack,2020,11.35
CSE_0822,5.02,47,87,85,12,87,0,1994,47,2.1,32,10,1,2,6,4,DataEngineering,2024,16.08
CSE_0823,6.67,86,97,61,34,0,33,2398,23,2.7,30,0,2,0,5,95,DevOps,2018,29.54
CSE_0824,6.99,69,85,81,74,10,61,946,98,3.9,54,11,6,0,7,35,DataEngineering,2020,0.45
CSE_0825,7.69,45,2,77,58,84,78,2307,21,2.3,11,8,6,2,6,78,FullStack,2018,18.44
CSE_0826,9.6,42,75,73,20,3,77,2129,99,2.3,10,1,9,1,3,18,DataEngineering,2018,29.02
CSE_0827,6.73,20,91,45,53,70,92,1815,10,2.1,87,3,2,2,2,63,AI_ML,2024,26.92
CSE_0828,6.73,22,29,12,74,25,97,1408,57,2.9,71,8,11,2,2,21,FullStack,2022,13.07
CSE_0829,8.69,79,89,94,29,49,81,1245,45,1.7,31,15,0,3,3,33,Cybersecurity,2022,0
CSE_0830,7.26,46,20,93,47,11,70,1020,28,2.9,56,3,11,0,8,55,DataEngineering,2023,13.53
CSE_0831,6.12,14,27,2,34,94,92,2378,34,3.8,37,15,2,0,8,16,AI_ML,2018,13.8
CSE_0832,7.26,24,89,93,85,80,30,2201,14,1.1,59,2,4,4,1,75,DevOps,2023,21.76
CSE_0833,5.7,35,61,5,37,96,63,2089,59,1,85,0,6,5,4,88,DevOps,2023,25.63
CSE_0834,5.88,74,32,92,30,74,24,894,94,1.3,97,6,3,2,0,55,DataEngineering,2023,20.69
CSE_0835,7.49,50,84,7,77,91,37,1061,41,3.1,18,14,12,2,3,16,DevOps,2023,0
CSE_0836,7.09,14,34,43,23,95,13,1696,42,4.4,83,5,12,1,1,73,Cybersecurity,2021,0.05
CSE_0837,9.57,67,51,32,48,64,7,1894,79,1,55,9,10,0,7,91,FullStack,2024,0
CSE_0838,6.81,20,33,80,95,46,90,1018,73,4.7,13,15,10,1,3,81,AI_ML,2024,0
CSE_0839,7.9,12,40,74,99,91,53,2356,48,1.4,32,3,0,3,4,17,DataEngineering,2021,49.24
CSE_0840,8.16,85,50,76,31,52,1,891,63,4.4,9,5,5,4,3,44,DevOps,2018,6.27
CSE_0841,5.07,18,46,49,54,70,80,926,31,2.9,79,5,1,1,4,95,FullStack,2021,28.63
CSE_0842,8.32,33,81,10,78,1,100,879,63,3.6,63,12,11,0,4,77,Cybersecurity,2018,0
CSE_0843,5.89,77,57,94,57,23,77,2061,1,3,63,15,2,3,4,55,DevOps,2022,0
CSE_0844,9.81,67,74,27,98,3,88,1782,23,2.9,61,3,3,2,2,79,DevOps,2024,12.16
CSE_0845,5.74,51,56,69,2,18,55,2195,86,4.3,67,13,5,3,6,49,AI_ML,2019,0
CSE_0846,7.07,26,22,40,79,25,93,1715,65,4,90,12,5,5,2,57,Cybersecurity,2020,2.16
CSE_0847,5.43,28,47,15,68,74,92,1285,37,2.9,91,5,6,1,1,17,Cybersecurity,2024,23.54
CSE_0848,9.98,27,21,67,84,39,83,1493,30,1.4,42,9,4,0,2,79,DataEngineering,2021,15.4
CSE_0849,7.51,34,16,98,9,49,84,824,25,1.5,79,10,6,1,2,80,AI_ML,2021,12.55
CSE_0850,7.98,7,68,47,82,42,60,955,28,4.2,58,7,1,2,7,6,DataEngineering,2022,30.2
CSE_0851,5.34,15,10,55,24,74,21,2340,66,3.1,51,12,0,2,3,75,AI_ML,2021,17.42
CSE_0852,8.75,35,93,63,67,66,34,1431,77,2.9,96,2,11,0,2,97,Cybersecurity,2018,5.67
CSE_0853,6.05,29,14,58,60,11,100,2353,24,3.7,18,3,9,5,4,9,AI_ML,2018,35.43
CSE_0854,9.49,17,90,89,28,66,15,1880,47,4.4,20,9,7,4,3,68,AI_ML,2019,0
CSE_0855,6.03,1,34,61,18,26,49,818,64,3.5,21,12,0,3,8,84,AI_ML,2019,24.19
CSE_0856,5.95,48,32,75,42,53,42,2207,52,4.1,8,11,11,3,7,2,FullStack,2024,0
CSE_0857,5.18,76,83,10,65,65,16,2016,66,4.1,8,13,1,2,6,82,FullStack,2019,0
CSE_0858,7.36,3,15,100,73,48,79,1036,89,2.4,72,14,10,1,7,43,Cybersecurity,2018,12.33
CSE_0859,7.82,89,33,88,60,15,57,2210,17,2.1,26,0,11,1,4,98,AI_ML,2023,12.88
CSE_0860,5.33,88,65,17,42,1,1,2249,8,4.2,16,3,9,5,3,69,Cybersecurity,2023,3.55
CSE_0861,8.88,93,98,18,24,59,3,1076,37,2.5,43,10,5,4,6,13,FullStack,2019,0
CSE_0862,7.27,74,39,86,19,53,84,2050,86,4.6,44,9,0,1,0,3,AI_ML,2019,17.38
CSE_0863,7.62,6,27,54,47,29,38,1544,20,1.3,7,9,9,3,5,17,DataEngineering,2018,29.67
CSE_0864,7.2,94,46,81,82,83,97,1351,64,1.2,79,11,2,1,7,92,FullStack,2022,0
CSE_0865,7,73,38,25,86,37,93,2146,20,4.7,17,13,6,4,6,98,FullStack,2024,0
CSE_0866,7.8,38,69,5,23,27,5,1976,26,3.6,32,8,11,3,1,51,FullStack,2021,0
CSE_0867,5.78,12,72,3,10,24,80,1438,69,2.5,0,7,7,1,6,37,AI_ML,2024,13.89
CSE_0868,5.91,30,19,28,97,95,88,1036,43,4,75,10,3,3,5,79,DevOps,2020,9.94
CSE_0869,9.31,70,0,58,54,9,68,1797,99,3.7,5,3,11,2,4,19,DataEngineering,2023,12.32
CSE_0870,9.73,62,71,97,27,59,68,854,27,3.1,40,11,2,2,3,87,DataEngineering,2023,0
CSE_0871,6.87,55,86,16,68,41,19,2259,44,1.4,54,6,0,5,0,98,Cybersecurity,2018,28.66
CSE_0872,6.35,41,62,42,62,39,63,1483,16,4.2,4,9,11,2,1,43,AI_ML,2024,0
CSE_0873,8.22,60,66,79,58,96,15,908,39,4.5,58,2,8,1,6,50,FullStack,2018,0
CSE_0874,7.04,41,3,65,4,76,50,2007,2,1.7,79,8,9,4,2,18,DevOps,2020,18.45
CSE_0875,5.13,55,57,33,50,41,36,2191,75,4.4,17,9,5,3,4,67,AI_ML,2024,0
CSE_0876,5.78,35,24,7,20,46,72,2021,75,4.5,48,3,5,0,7,96,AI_ML,2020,17.56
CSE_0877,8.58,83,46,12,11,36,68,2194,65,3.2,81,1,8,2,7,65,DevOps,2019,16.07
CSE_0878,8.29,67,37,7,49,79,41,1172,45,3.6,64,9,0,2,5,12,FullStack,2024,5.88
CSE_0879,5.14,6,14,93,3,21,56,1772,85,2.5,82,4,5,0,4,61,AI_ML,2020,46.18
CSE_0880,6.11,53,62,95,41,56,65,2320,86,2.1,53,1,11,0,1,60,DataEngineering,2021,14.16
CSE_0881,6.16,0,20,99,83,83,8,1000,29,3.9,60,13,4,1,8,29,DataEngineering,2021,10.37
CSE_0882,8.36,43,98,93,37,26,99,1648,68,4.4,7,9,12,3,0,97,DevOps,2023,0
CSE_0883,5.1,44,56,64,24,40,85,1308,8,3.6,2,15,10,2,1,29,FullStack,2021,0
CSE_0884,5.52,46,52,42,13,79,63,2145,84,3,24,5,5,4,0,50,DevOps,2024,18.59
CSE_0885,9,12,45,38,74,33,85,1074,10,1.6,68,10,10,1,3,87,AI_ML,2021,0.64
CSE_0886,5.89,21,13,80,31,31,21,1010,68,1.2,54,9,7,1,3,47,DataEngineering,2021,26.09
CSE_0887,8.26,20,99,58,10,89,33,1303,98,2.8,39,0,4,4,4,32,Cybersecurity,2019,28.51
CSE_0888,6.19,85,75,83,60,88,54,1941,90,1.2,82,13,1,4,4,73,DevOps,2023,0
CSE_0889,5.5,91,16,87,17,65,28,1502,65,3.3,81,5,11,5,7,81,Cybersecurity,2018,0.63
CSE_0890,6.22,8,38,85,26,11,37,2377,87,2.5,49,3,11,4,2,18,Cybersecurity,2023,25.68
CSE_0891,8.61,25,8,92,54,39,96,841,30,4,94,2,1,0,5,70,DataEngineering,2023,26.02
CSE_0892,9.28,8,98,85,53,72,17,1114,32,2.2,32,1,9,2,2,56,DevOps,2023,12.51
CSE_0893,9.15,14,76,43,81,75,70,1587,38,3.4,17,6,4,5,1,18,Cybersecurity,2020,16.07
CSE_0894,6.99,9,78,8,86,89,64,1128,93,3.2,56,8,2,0,7,87,AI_ML,2018,17.9
CSE_0895,8.34,87,81,36,74,72,96,1840,45,1,15,11,9,5,0,78,FullStack,2020,0
CSE_0896,6.02,41,96,73,20,9,0,1082,36,1.3,79,2,2,2,8,40,FullStack,2019,44.77
CSE_0897,6.47,71,5,35,43,95,87,1742,91,2.2,37,15,7,5,6,41,DataEngineering,2019,0
CSE_0898,9.48,23,90,100,4,97,3,1057,59,4.5,40,5,6,0,3,86,DevOps,2022,0
CSE_0899,5.07,79,22,91,86,47,3,1374,30,1.6,6,8,0,3,2,51,DevOps,2022,25.46
CSE_0900,5.43,48,58,27,40,19,81,1373,10,3.8,77,15,11,2,5,3,FullStack,2019,0
CSE_0901,6.04,25,90,41,58,38,26,1411,86,4.9,52,1,12,1,8,3,AI_ML,2019,19.25
CSE_0902,5.13,90,97,42,88,59,42,1842,1,4.2,62,6,11,2,8,4,FullStack,2020,0
CSE_0903,5.91,36,45,84,53,65,58,2352,26,2,88,4,4,2,3,40,FullStack,2019,41.41
CSE_0904,7.92,67,37,87,73,64,31,1636,98,4.6,31,4,8,2,4,86,DevOps,2024,0
CSE_0905,7.11,49,13,41,21,50,32,1222,1,1.4,37,10,3,3,8,100,Cybersecurity,2018,17.94
CSE_0906,9.46,23,99,65,82,35,27,2289,100,2.9,21,6,0,0,1,60,AI_ML,2020,18.44
CSE_0907,9.09,18,71,54,64,23,54,2196,20,4.6,15,8,7,1,1,74,DevOps,2019,4.9
CSE_0908,6.71,99,61,71,63,26,99,1557,57,3.6,51,3,4,0,4,54,FullStack,2020,21.84
CSE_0909,6.3,59,34,47,70,1,59,1562,4,2.7,28,8,1,5,0,74,Cybersecurity,2020,25.7
CSE_0910,6.9,38,18,90,3,30,69,1904,51,2.2,15,14,11,5,7,12,AI_ML,2021,0
CSE_0911,7.95,73,29,21,64,56,61,2374,44,2.5,75,15,0,5,4,13,DataEngineering,2022,1.45
CSE_0912,6.34,88,77,100,14,77,79,2371,84,3,16,13,11,0,1,59,AI_ML,2020,0
CSE_0913,8.12,17,83,26,75,65,33,1223,92,2.3,100,12,11,4,8,71,AI_ML,2023,0
CSE_0914,7.05,18,24,92,21,28,86,1228,19,4.9,63,10,11,3,1,24,FullStack,2024,0
CSE_0915,7.76,35,39,66,85,14,87,2211,60,4.7,90,9,2,4,6,81,FullStack,2024,1.87
CSE_0916,7.18,73,87,12,46,11,55,1003,37,4.5,88,8,8,5,7,43,DataEngineering,2020,0
CSE_0917,6.47,96,13,44,80,100,12,995,19,2.7,12,12,0,3,5,81,DataEngineering,2023,0
CSE_0918,9.74,54,25,9,92,27,55,1527,24,3.8,71,3,3,0,6,9,DataEngineering,2024,18.55
CSE_0919,8.82,68,86,99,45,83,17,1084,1,4.6,55,2,7,5,0,70,DevOps,2021,0
CSE_0920,5.7,46,21,8,13,23,53,995,31,4.4,4,1,7,0,3,49,DevOps,2019,26.49
CSE_0921,9.34,48,47,53,49,20,76,1106,25,2.7,11,8,9,3,6,43,FullStack,2020,0.27
CSE_0922,7.44,98,82,26,19,9,100,813,69,1.4,40,11,11,0,0,13,FullStack,2021,0
CSE_0923,9.47,97,50,33,49,77,42,1969,40,1.3,2,1,10,0,0,14,DataEngineering,2018,17.24
CSE_0924,9,32,2,0,32,100,38,1880,66,3.3,98,5,12,1,5,15,DevOps,2021,11.89
CSE_0925,7.13,20,41,31,58,17,60,1522,96,3.6,32,4,10,4,3,1,Cybersecurity,2022,25
CSE_0926,5.11,80,18,88,42,87,41,1579,0,4.4,85,13,7,4,2,29,DevOps,2022,0
CSE_0927,6.34,21,72,92,78,13,80,2033,50,2.2,49,4,9,4,4,29,FullStack,2019,29.06
CSE_0928,7.71,47,27,70,11,33,78,1328,4,1.7,55,3,7,2,8,81,DevOps,2023,23.04
CSE_0929,8.17,36,83,66,39,57,17,1597,12,2.5,8,15,3,1,2,30,FullStack,2019,0
CSE_0930,6.29,14,44,83,19,75,22,1143,18,2.4,81,5,7,5,4,76,DataEngineering,2024,13.09
CSE_0931,5.7,34,70,19,93,21,53,2102,11,1.5,49,4,8,5,4,19,DataEngineering,2023,24.02
CSE_0932,9.17,91,77,93,37,69,29,1008,47,3.7,28,10,6,5,8,48,DataEngineering,2023,0
CSE_0933,9.92,70,62,34,2,35,97,1440,24,3,38,3,11,4,3,34,Cybersecurity,2023,1.32
CSE_0934,7.63,31,72,98,27,44,57,2158,56,3.9,90,12,1,4,0,22,Cybersecurity,2023,4.93
CSE_0935,5.86,10,18,90,55,35,67,2111,34,2.4,99,8,8,1,4,96,FullStack,2022,19.96
CSE_0936,6.36,9,46,89,89,21,66,1051,75,2.3,44,12,10,0,0,98,AI_ML,2024,0
CSE_0937,5.09,72,13,77,93,77,70,2088,93,2.9,16,5,7,4,5,99,Cybersecurity,2022,9.1
CSE_0938,9.57,77,37,16,12,79,17,1070,4,4.5,55,10,12,5,6,60,FullStack,2020,0
CSE_0939,5.59,76,52,17,76,60,6,1719,97,1.2,97,9,4,0,0,83,DevOps,2024,2.8
CSE_0940,7.88,56,60,44,65,99,39,1218,21,4.2,45,15,11,4,3,54,DataEngineering,2022,0
CSE_0941,6.37,24,35,92,36,55,69,1594,76,2.5,66,9,2,3,8,66,DataEngineering,2019,25.61
CSE_0942,7.77,1,39,83,48,88,85,2034,56,4.4,68,12,6,2,0,7,DataEngineering,2022,4.59
CSE_0943,8.26,63,80,52,65,95,64,2188,46,4.2,13,9,1,4,8,39,FullStack,2024,0
CSE_0944,9.15,34,29,90,35,32,67,1899,53,2.4,66,12,12,3,7,58,DataEngineering,2024,0
CSE_0945,6.03,6,8,81,53,44,48,2144,2,3.8,22,2,2,1,4,31,Cybersecurity,2019,50.9
CSE_0946,5.05,84,63,67,25,35,51,1524,52,1.6,93,9,11,3,5,92,DevOps,2018,0
CSE_0947,5.68,17,32,64,74,19,28,1232,83,4.6,60,5,8,1,6,6,DataEngineering,2024,21.99
CSE_0948,9.5,66,51,0,71,17,20,908,30,2.6,22,13,3,4,3,1,FullStack,2022,2.59
CSE_0949,9.37,41,88,57,39,37,89,1440,68,2.8,26,0,3,1,5,84,DevOps,2019,30.7
CSE_0950,7.99,38,13,25,42,66,77,2345,87,3.8,53,4,2,3,6,5,DataEngineering,2023,32.32
CSE_0951,8,40,74,19,21,22,8,1870,32,4.3,9,9,4,2,5,91,AI_ML,2024,0
CSE_0952,8.33,74,52,86,19,95,46,1178,71,1.9,88,5,2,0,5,35,DataEngineering,2021,18.78
CSE_0953,5.88,23,98,9,7,15,75,1919,87,3.6,76,14,8,0,1,31,Cybersecurity,2023,0
CSE_0954,9.57,59,58,58,28,58,41,1757,49,2.6,15,10,2,2,4,44,DevOps,2020,3.73
CSE_0955,7.09,45,77,74,39,68,50,902,83,2.5,40,7,1,5,2,41,Cybersecurity,2024,12.82
CSE_0956,6.92,18,93,40,89,67,55,1691,15,3.8,97,10,11,0,6,52,AI_ML,2019,0
CSE_0957,7.59,67,40,4,29,20,50,1653,75,2.5,54,14,4,4,3,8,AI_ML,2023,0.42
CSE_0958,5.23,89,67,64,80,77,69,1969,76,2.4,100,14,5,5,0,74,Cybersecurity,2022,0
CSE_0959,5.83,41,67,16,83,94,19,1850,38,4.3,60,8,0,4,5,86,DevOps,2022,1.39
CSE_0960,8.69,31,91,21,54,77,87,1329,88,1.4,85,10,11,3,5,74,AI_ML,2024,0
CSE_0961,5.41,38,7,97,15,69,26,1478,45,3.7,80,2,10,3,6,48,AI_ML,2018,27.13
CSE_0962,8.02,35,1,40,45,11,37,1788,95,2,86,1,5,5,7,1,DataEngineering,2021,51.85
CSE_0963,6.23,100,85,92,61,15,71,1905,87,1.1,99,12,9,5,2,66,FullStack,2024,0
CSE_0964,6.95,96,40,67,6,80,64,1227,46,1.7,48,3,2,5,5,10,AI_ML,2019,32.71
CSE_0965,6.44,35,54,68,79,86,53,1621,43,3.4,72,7,3,5,1,49,DevOps,2023,8.35
CSE_0966,6.78,2,15,10,44,13,23,2302,8,3.8,51,10,5,1,8,34,DevOps,2021,22.03
CSE_0967,8.6,72,92,55,58,60,46,1985,86,1.1,1,15,7,5,1,14,DataEngineering,2018,0
CSE_0968,6.49,7,61,50,55,70,70,1731,49,1.1,95,15,8,5,2,74,DevOps,2024,0
CSE_0969,7.83,96,47,20,47,45,82,2225,76,4.6,49,7,5,3,1,30,DataEngineering,2020,0
CSE_0970,7.38,69,29,98,26,31,85,2331,59,1.3,85,2,6,4,8,91,AI_ML,2021,19.31
CSE_0971,8.32,40,11,75,52,14,62,1861,95,4.6,42,3,4,3,0,61,AI_ML,2018,29.92
CSE_0972,9.68,67,34,25,86,43,56,1310,14,1.9,76,2,11,0,4,27,AI_ML,2024,11.93
CSE_0973,8.66,12,10,18,87,16,54,1192,35,4,7,9,8,1,0,95,AI_ML,2024,0.45
CSE_0974,6.07,48,63,59,72,40,59,1512,62,2.2,58,1,3,1,4,24,FullStack,2019,44.22
CSE_0975,5.16,59,49,70,34,53,98,1293,68,4.4,64,3,9,4,7,83,FullStack,2024,0
CSE_0976,6.31,1,84,46,50,43,61,2023,85,3.8,80,5,10,5,7,91,AI_ML,2020,8.15
CSE_0977,7.98,59,20,70,83,97,29,2078,79,2.6,11,10,5,3,7,24,DevOps,2024,2.55
CSE_0978,5.26,4,68,25,36,4,92,2002,40,1.3,3,13,4,0,1,74,DataEngineering,2022,13.36
CSE_0979,7.48,43,47,39,80,26,21,1346,73,3.9,76,15,0,3,7,82,Cybersecurity,2018,2.93
CSE_0980,7.98,26,19,4,94,86,74,1393,23,3.5,94,10,4,5,4,91,DataEngineering,2022,1.63
